,Y_pred,Y_test,Difference
997,85.531,75.0,10.531
998,104.686,70.0,34.686
999,139.282,95.0,44.282
1000,84.967,62.8,22.167
1001,107.462,90.0,17.462
1002,104.157,90.0,14.157
1003,91.934,76.5,15.434
1004,107.741,105.0,2.741
1005,105.395,106.54,1.145
1006,105.182,75.0,30.182
1007,96.884,88.0,8.884
1008,74.362,99.0,24.638
1009,116.208,153.0,36.792
1010,72.61,99.0,26.39
1011,77.334,80.0,2.666
1012,103.618,133.0,29.382
1013,96.884,88.0,8.884
1014,77.334,80.0,2.666
1015,82.602,99.0,16.398
1016,63.369,76.5,13.131
1017,68.189,76.5,8.311
1018,77.807,105.0,27.193
1019,74.039,75.0,0.961
1020,52.092,76.5,24.408
1021,100.255,65.0,35.255
1022,68.189,90.0,21.811
1023,68.521,76.5,7.979
1024,73.472,75.0,1.528
1025,84.601,75.0,9.601
1026,70.499,62.0,8.499
1027,73.48,70.0,3.48
1028,84.263,62.8,21.463
1029,103.311,114.0,10.689
1030,45.618,62.0,16.382
1031,66.756,62.0,4.756
1032,102.285,84.0,18.285
1033,66.756,62.0,4.756
1034,66.756,62.0,4.756
1035,118.221,153.0,34.779
1036,66.756,62.0,4.756
1037,58.816,62.0,3.184
1038,58.816,62.0,3.184
1039,81.036,62.0,19.036
1040,66.756,62.0,4.756
1041,105.783,0.0,105.783
1042,66.756,62.0,4.756
1043,66.756,62.0,4.756
1044,102.285,84.0,18.285
1045,58.816,62.0,3.184
1046,66.756,62.0,4.756
1047,66.756,62.0,4.756
1048,66.756,62.0,4.756
1049,66.756,62.0,4.756
1050,66.756,62.0,4.756
1051,66.756,62.0,4.756
1052,103.75,76.5,27.25
1053,66.756,62.0,4.756
1054,58.816,62.0,3.184
1055,81.781,88.0,6.219
1056,66.756,62.0,4.756
1057,81.036,62.0,19.036
1058,81.036,62.0,19.036
1059,105.346,0.0,105.346
1060,66.756,62.0,4.756
1061,70.8,0.0,70.8
1062,66.756,62.0,4.756
1063,81.036,62.0,19.036
1064,58.004,138.0,79.996
1065,91.727,75.0,16.727
1066,80.112,138.0,57.888
1067,102.491,98.0,4.491
1068,81.912,110.0,28.088
1069,108.928,90.0,18.928
1070,103.932,75.0,28.932
1071,113.427,90.0,23.427
1072,110.834,93.56,17.274
1073,104.725,75.0,29.725
1074,98.733,90.0,8.733
1075,98.759,76.5,22.259
1076,84.833,138.0,53.167
1077,112.882,153.0,40.118
1078,65.007,75.0,9.993
1079,156.405,0.0,156.405
1080,70.214,124.0,53.786
1081,88.414,124.0,35.586
1082,53.341,85.0,31.659
1083,94.079,89.0,5.079
1084,53.341,85.0,31.659
1085,105.386,89.0,16.386
1086,103.04,85.5,17.54
1087,90.552,76.5,14.052
1088,104.332,76.5,27.832
1089,114.319,90.0,24.319
1090,105.675,76.5,29.175
1091,97.701,98.0,0.299
1092,94.346,140.0,45.654
1093,104.237,99.0,5.237
1094,94.079,89.0,5.079
1095,93.605,146.0,52.395
1096,110.877,50.4,60.477
1097,92.229,76.5,15.729
1098,110.769,94.0,16.769
1099,127.199,76.5,50.699
1100,130.068,76.5,53.568
1101,105.225,76.5,28.725
1102,72.321,12.0,60.321
1103,72.321,12.0,60.321
1104,48.188,109.0,60.812
1105,48.188,109.0,60.812
1106,48.962,109.0,60.038
1107,92.033,109.0,16.967
1108,54.208,109.0,54.792
1109,44.23,87.0,42.77
1110,56.08,87.0,30.92
1111,73.059,101.5,28.441
1112,73.059,101.5,28.441
1113,73.059,101.5,28.441
1114,73.059,101.5,28.441
1115,73.059,101.5,28.441
1116,73.064,101.5,28.436
1117,73.07,109.0,35.93
1118,73.07,109.0,35.93
1119,54.208,109.0,54.792
1120,73.059,101.5,28.441
1121,64.645,109.0,44.355
1122,56.08,87.0,30.92
1123,73.059,101.5,28.441
1124,73.059,101.5,28.441
1125,73.059,101.5,28.441
1126,72.321,12.0,60.321
1127,86.945,109.0,22.055
1128,54.208,109.0,54.792
1129,92.033,109.0,16.967
1130,64.645,109.0,44.355
1131,92.02,87.0,5.02
1132,44.23,87.0,42.77
1133,73.059,101.5,28.441
1134,73.059,101.5,28.441
1135,73.059,101.5,28.441
1136,73.059,101.5,28.441
1137,73.07,109.0,35.93
1138,73.07,109.0,35.93
1139,73.07,109.0,35.93
1140,64.645,109.0,44.355
1141,73.059,101.5,28.441
1142,73.059,101.5,28.441
1143,73.059,101.5,28.441
1144,73.059,101.5,28.441
1145,73.07,109.0,35.93
1146,73.07,109.0,35.93
1147,73.07,109.0,35.93
1148,73.07,109.0,35.93
1149,86.945,109.0,22.055
1150,92.033,109.0,16.967
1151,64.645,109.0,44.355
1152,92.033,109.0,16.967
1153,73.059,101.5,28.441
1154,73.059,101.5,28.441
1155,73.059,101.5,28.441
1156,44.587,87.0,42.413
1157,73.07,109.0,35.93
1158,73.07,109.0,35.93
1159,48.188,109.0,60.812
1160,86.945,109.0,22.055
1161,86.945,109.0,22.055
1162,64.645,109.0,44.355
1163,92.033,109.0,16.967
1164,44.23,87.0,42.77
1165,44.23,87.0,42.77
1166,73.059,101.5,28.441
1167,73.059,101.5,28.441
1168,73.059,101.5,28.441
1169,73.059,101.5,28.441
1170,73.059,101.5,28.441
1171,73.059,101.5,28.441
1172,73.07,109.0,35.93
1173,54.208,109.0,54.792
1174,92.033,109.0,16.967
1175,76.681,87.0,10.319
1176,73.059,101.5,28.441
1177,73.059,101.5,28.441
1178,86.945,109.0,22.055
1179,54.208,109.0,54.792
1180,92.033,109.0,16.967
1181,92.033,109.0,16.967
1182,64.645,109.0,44.355
1183,112.432,87.0,25.432
1184,73.059,101.5,28.441
1185,73.059,101.5,28.441
1186,73.059,101.5,28.441
1187,73.059,101.5,28.441
1188,73.059,101.5,28.441
1189,73.059,101.5,28.441
1190,73.059,101.5,28.441
1191,54.208,109.0,54.792
1192,92.033,109.0,16.967
1193,64.645,109.0,44.355
1194,64.645,109.0,44.355
1195,56.08,87.0,30.92
1196,44.23,0.0,44.23
1197,73.059,101.5,28.441
1198,73.059,101.5,28.441
1199,73.059,101.5,28.441
1200,73.059,101.5,28.441
1201,73.059,101.5,28.441
1202,73.07,109.0,35.93
1203,73.07,109.0,35.93
1204,73.07,109.0,35.93
1205,54.208,109.0,54.792
1206,48.188,109.0,60.812
1207,92.033,109.0,16.967
1208,92.033,109.0,16.967
1209,92.033,109.0,16.967
1210,73.059,101.5,28.441
1211,73.059,101.5,28.441
1212,73.059,101.5,28.441
1213,73.059,101.5,28.441
1214,73.059,101.5,28.441
1215,73.059,101.5,28.441
1216,73.059,101.5,28.441
1217,73.07,109.0,35.93
1218,73.07,109.0,35.93
1219,73.07,109.0,35.93
1220,73.07,109.0,35.93
1221,48.188,109.0,60.812
1222,54.208,109.0,54.792
1223,73.059,101.5,28.441
1224,73.059,101.5,28.441
1225,73.059,101.5,28.441
1226,73.059,101.5,28.441
1227,73.07,109.0,35.93
1228,73.07,109.0,35.93
1229,73.07,109.0,35.93
1230,73.07,109.0,35.93
1231,73.07,109.0,35.93
1232,92.033,109.0,16.967
1233,73.059,101.5,28.441
1234,73.059,101.5,28.441
1235,73.059,101.5,28.441
1236,73.059,101.5,28.441
1237,73.07,109.0,35.93
1238,73.07,109.0,35.93
1239,69.802,109.0,39.198
1240,64.645,109.0,44.355
1241,64.645,109.0,44.355
1242,92.033,109.0,16.967
1243,44.23,87.0,42.77
1244,73.059,101.5,28.441
1245,73.059,101.5,28.441
1246,64.645,109.0,44.355
1247,92.033,109.0,16.967
1248,73.059,101.5,28.441
1249,73.059,101.5,28.441
1250,73.059,101.5,28.441
1251,73.07,109.0,35.93
1252,73.07,109.0,35.93
1253,107.219,76.5,30.719
1254,48.188,109.0,60.812
1255,54.208,109.0,54.792
1256,92.033,109.0,16.967
1257,92.033,109.0,16.967
1258,62.564,87.0,24.436
1259,56.08,87.0,30.92
1260,73.059,101.5,28.441
1261,73.059,101.5,28.441
1262,73.059,101.5,28.441
1263,73.059,101.5,28.441
1264,73.059,101.5,28.441
1265,86.945,109.0,22.055
1266,88.98,109.0,20.02
1267,64.645,109.0,44.355
1268,92.02,87.0,5.02
1269,44.23,87.0,42.77
1270,73.059,101.5,28.441
1271,73.059,101.5,28.441
1272,73.059,101.5,28.441
1273,73.059,101.5,28.441
1274,73.059,101.5,28.441
1275,73.059,101.5,28.441
1276,73.07,109.0,35.93
1277,73.07,109.0,35.93
1278,130.895,95.33,35.565
1279,128.496,126.67,1.826
1280,106.761,162.0,55.239
1281,126.601,76.5,50.101
1282,81.867,0.0,81.867
1283,130.895,95.33,35.565
1284,81.867,0.0,81.867
1285,125.739,76.5,49.239
1286,114.085,76.5,37.585
1287,105.187,83.2,21.987
1288,105.187,83.2,21.987
1289,104.32,93.2,11.12
1290,113.658,106.14,7.518
1291,100.364,75.0,25.364
1292,96.045,124.0,27.955
1293,53.835,120.0,66.165
1294,98.669,124.0,25.331
1295,98.669,124.0,25.331
1296,103.562,124.0,20.438
1297,131.261,122.0,9.261
1298,77.583,104.0,26.417
1299,115.424,162.0,46.576
1300,69.463,62.0,7.463
1301,94.301,62.0,32.301
1302,94.301,62.0,32.301
1303,94.301,62.0,32.301
1304,95.733,62.0,33.733
1305,79.146,60.0,19.146
1306,94.301,62.0,32.301
1307,94.301,62.0,32.301
1308,95.733,62.0,33.733
1309,95.733,62.0,33.733
1310,74.984,99.75,24.766
1311,94.301,62.0,32.301
1312,94.301,62.0,32.301
1313,82.269,62.0,20.269
1314,81.562,60.0,21.562
1315,95.733,62.0,33.733
1316,101.236,76.5,24.736
1317,94.301,62.0,32.301
1318,86.066,60.0,26.066
1319,94.301,62.0,32.301
1320,94.301,62.0,32.301
1321,94.301,62.0,32.301
1322,94.301,62.0,32.301
1323,95.733,62.0,33.733
1324,95.733,62.0,33.733
1325,81.562,60.0,21.562
1326,86.805,62.0,24.805
1327,95.733,62.0,33.733
1328,95.733,62.0,33.733
1329,98.2,90.0,8.2
1330,96.562,75.0,21.562
1331,135.29,76.5,58.79
1332,114.853,85.5,29.353
1333,105.211,75.0,30.211
1334,110.704,84.0,26.704
1335,95.733,62.0,33.733
1336,95.733,62.0,33.733
1337,94.301,62.0,32.301
1338,95.733,62.0,33.733
1339,94.325,94.5,0.175
1340,94.325,94.5,0.175
1341,102.401,94.5,7.901
1342,102.401,94.5,7.901
1343,79.924,94.5,14.576
1344,80.613,36.25,44.363
1345,102.401,94.5,7.901
1346,102.401,94.5,7.901
1347,100.24,94.5,5.74
1348,102.401,94.5,7.901
1349,92.298,68.5,23.798
1350,102.401,94.5,7.901
1351,79.924,94.5,14.576
1352,86.159,116.5,30.341
1353,79.31,94.5,15.19
1354,94.325,94.5,0.175
1355,102.401,94.5,7.901
1356,94.325,94.5,0.175
1357,102.401,94.5,7.901
1358,102.401,94.5,7.901
1359,75.914,72.5,3.414
1360,107.333,138.5,31.167
1361,110.433,138.5,28.067
1362,94.325,94.5,0.175
1363,87.449,36.25,51.199
1364,102.401,94.5,7.901
1365,102.401,94.5,7.901
1366,102.401,94.5,7.901
1367,81.065,90.0,8.935
1368,102.401,94.5,7.901
1369,102.401,94.5,7.901
1370,90.795,47.25,43.545
1371,79.924,94.5,14.576
1372,90.527,72.5,18.027
1373,90.943,94.5,3.557
1374,100.24,94.5,5.74
1375,88.422,94.5,6.078
1376,102.401,94.5,7.901
1377,85.049,75.0,10.049
1378,116.049,153.0,36.951
1379,106.018,68.8,37.218
1380,106.216,162.0,55.784
1381,94.111,99.0,4.889
1382,115.997,162.0,46.003
1383,60.021,75.0,14.979
1384,108.145,76.5,31.645
1385,80.822,75.0,5.822
1386,108.578,6.0,102.578
1387,95.112,124.0,28.888
1388,120.674,139.0,18.326
1389,114.947,67.0,47.947
1390,93.921,90.0,3.921
1391,93.669,75.0,18.669
1392,93.921,90.0,3.921
1393,101.334,63.75,37.584
1394,88.959,138.0,49.041
1395,118.655,105.0,13.655
1396,118.655,105.0,13.655
1397,65.777,90.0,24.223
1398,97.097,92.25,4.847
1399,98.006,76.5,21.506
1400,106.596,85.63,20.966
1401,68.079,124.0,55.921
1402,57.412,114.0,56.588
1403,89.496,124.0,34.504
1404,70.098,114.0,43.902
1405,102.757,129.0,26.243
1406,63.265,114.0,50.735
1407,53.674,138.0,84.326
1408,105.941,62.0,43.941
1409,105.941,62.0,43.941
1410,105.941,62.0,43.941
1411,98.087,60.0,38.087
1412,105.941,62.0,43.941
1413,105.941,62.0,43.941
1414,66.206,60.0,6.206
1415,65.773,62.0,3.773
1416,108.998,62.0,46.998
1417,98.087,60.0,38.087
1418,118.917,84.0,34.917
1419,108.998,62.0,46.998
1420,105.941,62.0,43.941
1421,89.001,60.0,29.001
1422,105.941,62.0,43.941
1423,105.941,62.0,43.941
1424,105.941,62.0,43.941
1425,97.003,128.0,30.997
1426,75.922,75.0,0.922
1427,108.998,62.0,46.998
1428,99.139,85.5,13.639
1429,122.998,153.0,30.002
1430,83.564,128.0,44.436
1431,65.773,62.0,3.773
1432,105.941,62.0,43.941
1433,108.998,62.0,46.998
1434,105.941,62.0,43.941
1435,123.441,117.33,6.111
1436,95.297,127.33,32.033
1437,125.72,100.0,25.72
1438,80.916,67.0,13.916
1439,127.433,75.0,52.433
1440,129.985,90.0,39.985
1441,122.29,153.0,30.71
1442,121.914,76.5,45.414
1443,119.243,120.0,0.757
1444,100.163,153.0,52.837
1445,119.243,120.0,0.757
1446,101.463,122.0,20.537
1447,87.069,75.0,12.069
1448,122.71,62.0,60.71
1449,126.353,130.0,3.647
1450,138.216,122.0,16.216
1451,125.531,122.0,3.531
1452,141.345,122.0,19.345
1453,138.216,122.0,16.216
1454,126.353,99.0,27.353
1455,108.749,99.0,9.749
1456,128.84,83.47,45.37
1457,130.201,119.0,11.201
1458,139.539,90.0,49.539
1459,105.206,75.0,30.206
1460,130.011,79.2,50.811
1461,99.982,134.17,34.188
1462,105.179,104.0,1.179
1463,110.813,75.0,35.813
1464,121.323,136.0,14.677
1465,101.292,75.0,26.292
1466,101.292,75.0,26.292
1467,121.323,79.2,42.123
1468,103.848,72.0,31.848
1469,108.998,62.0,46.998
1470,105.941,62.0,43.941
1471,105.941,62.0,43.941
1472,105.941,62.0,43.941
1473,105.941,62.0,43.941
1474,89.001,60.0,29.001
1475,66.206,60.0,6.206
1476,105.941,62.0,43.941
1477,102.958,92.31,10.648
1478,74.096,114.0,39.904
1479,85.829,100.0,14.171
1480,59.962,114.0,54.038
1481,79.713,129.0,49.287
1482,50.715,129.0,78.285
1483,50.715,124.0,73.285
1484,74.096,114.0,39.904
1485,59.962,114.0,54.038
1486,50.715,75.0,24.285
1487,50.715,124.0,73.285
1488,50.715,129.0,78.285
1489,74.096,114.0,39.904
1490,23.01,124.0,100.99
1491,50.715,124.0,73.285
1492,87.408,84.0,3.408
1493,59.962,114.0,54.038
1494,104.867,100.0,4.867
1495,121.747,80.0,41.747
1496,114.618,110.0,4.618
1497,121.885,75.0,46.885
1498,121.885,75.0,46.885
1499,121.885,75.0,46.885
1500,113.918,92.5,21.418
1501,109.429,90.0,19.429
1502,109.467,162.0,52.533
1503,123.037,109.8,13.237
1504,136.068,90.5,45.568
1505,137.863,75.0,62.863
1506,131.235,75.0,56.235
1507,101.048,75.0,26.048
1508,137.563,153.0,15.437
1509,133.774,90.0,43.774
1510,100.449,93.0,7.449
1511,126.087,90.0,36.087
1512,97.469,75.0,22.469
1513,87.744,90.0,2.256
1514,103.97,99.33,4.64
1515,108.134,98.62,9.514
1516,97.467,80.0,17.467
1517,118.066,122.0,3.934
1518,107.126,67.0,40.126
1519,104.867,100.0,4.867
1520,122.453,90.0,32.453
1521,101.268,65.0,36.268
1522,103.727,65.0,38.727
1523,51.355,67.0,15.645
1524,74.32,75.0,0.68
1525,146.478,95.0,51.478
1526,103.8,76.5,27.3
1527,77.937,75.0,2.937
1528,126.699,81.0,45.699
1529,102.694,75.0,27.694
1530,101.268,65.0,36.268
1531,121.885,75.0,46.885
1532,113.918,92.5,21.418
1533,111.578,79.0,32.578
1534,136.924,81.0,55.924
1535,120.288,81.0,39.288
1536,121.337,76.5,44.837
1537,120.964,55.08,65.884
1538,137.904,106.0,31.904
1539,100.414,90.0,10.414
1540,72.538,67.0,5.538
1541,97.584,75.0,22.584
1542,133.571,102.8,30.771
1543,146.529,89.0,57.529
1544,81.061,65.0,16.061
1545,85.543,106.0,20.457
1546,113.135,65.0,48.135
1547,103.132,97.0,6.132
1548,148.868,97.0,51.868
1549,103.561,106.0,2.439
1550,103.338,75.0,28.338
1551,24.999,0.0,24.999
1552,54.4,67.0,12.6
1553,127.604,97.0,30.604
1554,116.675,100.67,16.005
1555,109.256,80.0,29.256
1556,89.024,75.0,14.024
1557,92.742,99.14,6.398
1558,107.143,106.84,0.303
1559,102.345,85.92,16.425
1560,47.369,124.0,76.631
1561,120.381,76.5,43.881
1562,121.064,106.0,15.064
1563,121.064,106.0,15.064
1564,121.064,106.0,15.064
1565,73.32,0.0,73.32
1566,103.48,105.0,1.52
1567,139.304,153.0,13.696
1568,119.609,114.0,5.609
1569,73.173,75.0,1.827
1570,50.27,124.0,73.73
1571,92.479,63.75,28.729
1572,53.322,63.75,10.428
1573,123.323,124.0,0.677
1574,39.1,0.0,39.1
1575,50.27,124.0,73.73
1576,109.778,67.5,42.278
1577,101.519,90.0,11.519
1578,66.401,75.0,8.599
1579,97.086,99.0,1.914
1580,140.334,153.0,12.666
1581,109.737,106.0,3.737
1582,109.737,106.0,3.737
1583,143.16,106.0,37.16
1584,113.484,67.0,46.484
1585,110.408,125.0,14.592
1586,85.478,80.0,5.478
1587,126.626,90.0,36.626
1588,75.802,75.0,0.802
1589,131.319,119.5,11.819
1590,110.672,106.5,4.172
1591,87.647,75.0,12.647
1592,126.993,98.0,28.993
1593,139.663,88.38,51.283
1594,105.837,88.38,17.457
1595,114.546,96.0,18.546
1596,83.769,75.0,8.769
1597,109.33,71.25,38.08
1598,140.937,174.0,33.063
1599,87.351,75.0,12.351
1600,76.712,115.0,38.288
1601,93.533,75.0,18.533
1602,84.879,0.0,84.879
1603,115.528,106.0,9.528
1604,61.835,75.0,13.165
1605,106.556,106.0,0.556
1606,116.88,123.5,6.62
1607,137.271,106.0,31.271
1608,146.365,106.0,40.365
1609,120.939,76.5,44.439
1610,109.784,76.5,33.284
1611,149.905,153.0,3.095
1612,125.942,100.67,25.272
1613,97.45,124.0,26.55
1614,39.48,90.0,50.52
1615,97.45,124.0,26.55
1616,65.948,75.0,9.052
1617,109.662,90.0,19.662
1618,166.439,153.0,13.439
1619,105.525,80.0,25.525
1620,67.254,90.0,22.746
1621,107.957,115.67,7.713
1622,97.45,124.0,26.55
1623,117.471,100.67,16.801
1624,72.495,80.25,7.755
1625,63.48,79.0,15.52
1626,61.932,61.0,0.932
1627,104.162,89.0,15.162
1628,79.21,80.25,1.04
1629,121.504,76.5,45.004
1630,121.504,76.5,45.004
1631,140.478,153.0,12.522
1632,120.712,76.5,44.212
1633,73.021,85.57,12.549
1634,104.639,94.0,10.639
1635,93.807,96.4,2.593
1636,71.919,72.5,0.581
1637,89.945,94.5,4.555
1638,108.643,138.5,29.857
1639,79.792,35.2,44.592
1640,81.827,86.0,4.173
1641,78.633,94.5,15.867
1642,89.945,94.5,4.555
1643,107.997,138.5,30.503
1644,92.244,94.5,2.256
1645,92.244,47.25,44.994
1646,89.945,94.5,4.555
1647,89.945,94.5,4.555
1648,75.702,75.0,0.702
1649,90.759,76.5,14.259
1650,75.702,75.0,0.702
1651,140.352,97.0,43.352
1652,83.066,81.0,2.066
1653,148.095,174.0,25.905
1654,129.008,130.0,0.992
1655,102.522,76.5,26.022
1656,71.671,79.0,7.329
1657,104.802,76.5,28.302
1658,70.642,75.0,4.358
1659,99.823,98.0,1.823
1660,67.234,75.0,7.766
1661,94.694,98.0,3.306
1662,70.317,86.0,15.683
1663,89.945,94.5,4.555
1664,89.945,94.5,4.555
1665,71.919,72.5,0.581
1666,89.945,94.5,4.555
1667,81.827,86.0,4.173
1668,49.676,63.0,13.324
1669,78.633,94.5,15.867
1670,92.244,94.5,2.256
1671,89.945,94.5,4.555
1672,79.792,35.2,44.592
1673,65.337,86.0,20.663
1674,99.233,94.5,4.733
1675,89.945,94.5,4.555
1676,82.563,94.5,11.937
1677,72.335,36.25,36.085
1678,89.945,94.5,4.555
1679,92.244,94.5,2.256
1680,65.337,86.0,20.663
1681,70.317,86.0,15.683
1682,107.997,138.5,30.503
1683,83.904,106.67,22.766
1684,89.945,94.5,4.555
1685,89.945,94.5,4.555
1686,50.688,63.0,12.312
1687,107.997,138.5,30.503
1688,92.244,94.5,2.256
1689,83.904,124.0,40.096
1690,86.551,12.0,74.551
1691,100.066,90.0,10.066
1692,118.99,76.5,42.49
1693,130.641,55.96,74.681
1694,95.01,81.0,14.01
1695,104.635,90.0,14.635
1696,149.907,153.0,3.093
1697,81.494,98.0,16.506
1698,120.048,80.0,40.048
1699,87.328,99.0,11.672
1700,86.327,75.0,11.327
1701,80.739,75.0,5.739
1702,83.922,98.0,14.078
1703,56.268,0.0,56.268
1704,56.268,0.0,56.268
1705,123.324,90.0,33.324
1706,100.62,90.0,10.62
1707,106.359,99.0,7.359
1708,84.451,80.0,4.451
1709,75.756,80.0,4.244
1710,66.755,90.0,23.245
1711,91.984,90.0,1.984
1712,108.522,67.0,41.522
1713,55.598,76.5,20.902
1714,63.989,76.5,12.511
1715,124.891,153.0,28.109
1716,83.763,90.0,6.237
1717,85.772,75.0,10.772
1718,50.047,62.0,11.953
1719,50.047,62.0,11.953
1720,66.795,62.0,4.795
1721,50.047,62.0,11.953
1722,36.625,62.0,25.375
1723,92.937,153.0,60.063
1724,50.047,62.0,11.953
1725,36.625,62.0,25.375
1726,50.047,62.0,11.953
1727,50.047,62.0,11.953
1728,50.047,62.0,11.953
1729,56.811,62.0,5.189
1730,50.047,62.0,11.953
1731,32.671,60.0,27.329
1732,36.625,62.0,25.375
1733,36.625,62.0,25.375
1734,50.047,62.0,11.953
1735,95.958,84.0,11.958
1736,95.958,84.0,11.958
1737,50.047,62.0,11.953
1738,108.931,62.0,46.931
1739,50.047,62.0,11.953
1740,50.047,62.0,11.953
1741,66.795,62.0,4.795
1742,50.047,62.0,11.953
1743,50.047,62.0,11.953
1744,37.535,60.0,22.465
1745,50.047,62.0,11.953
1746,50.047,62.0,11.953
1747,66.795,62.0,4.795
1748,39.934,0.0,39.934
1749,69.19,90.0,20.81
1750,92.332,90.0,2.332
1751,103.474,90.0,13.474
1752,76.857,76.5,0.357
1753,79.346,90.0,10.654
1754,100.167,90.0,10.167
1755,152.131,90.0,62.131
1756,108.125,90.0,18.125
1757,97.584,75.0,22.584
1758,97.584,75.0,22.584
1759,75.347,67.0,8.347
1760,75.309,79.0,3.691
1761,105.181,90.0,15.181
1762,61.848,67.5,5.652
1763,93.737,62.0,31.737
1764,104.156,62.0,42.156
1765,93.737,62.0,31.737
1766,80.582,0.0,80.582
1767,84.857,62.0,22.857
1768,85.621,60.0,25.621
1769,93.737,62.0,31.737
1770,104.156,62.0,42.156
1771,86.864,62.0,24.864
1772,104.156,62.0,42.156
1773,84.857,62.0,22.857
1774,89.213,62.0,27.213
1775,104.156,62.0,42.156
1776,104.156,62.0,42.156
1777,120.099,62.0,58.099
1778,104.156,62.0,42.156
1779,84.857,62.0,22.857
1780,93.737,62.0,31.737
1781,104.156,62.0,42.156
1782,104.156,62.0,42.156
1783,101.524,62.0,39.524
1784,101.524,62.0,39.524
1785,104.156,62.0,42.156
1786,98.86,60.0,38.86
1787,139.66,84.0,55.66
1788,76.758,60.0,16.758
1789,104.156,62.0,42.156
1790,101.524,62.0,39.524
1791,104.156,62.0,42.156
1792,86.864,62.0,24.864
1793,104.156,62.0,42.156
1794,80.582,0.0,80.582
1795,165.775,153.0,12.775
1796,84.857,62.0,22.857
1797,98.232,62.0,36.232
1798,89.213,62.0,27.213
1799,98.86,60.0,38.86
1800,91.399,62.0,29.399
1801,64.961,60.0,4.961
1802,73.947,100.0,26.053
1803,118.041,106.0,12.041
1804,64.683,75.0,10.317
1805,143.287,156.0,12.713
1806,68.021,106.0,37.979
1807,80.96,106.0,25.04
1808,146.148,156.0,9.852
1809,105.502,121.0,15.498
1810,157.513,90.0,67.513
1811,102.99,97.0,5.99
1812,116.636,106.0,10.636
1813,165.789,156.0,9.789
1814,108.42,12.0,96.42
1815,66.22,60.0,6.22
1816,104.156,62.0,42.156
1817,89.213,62.0,27.213
1818,73.996,60.0,13.996
1819,104.156,62.0,42.156
1820,104.739,97.0,7.739
1821,124.305,0.0,124.305
1822,151.468,156.0,4.532
1823,81.443,0.0,81.443
1824,88.104,65.0,23.104
1825,71.553,0.0,71.553
1826,117.993,151.0,33.007
1827,73.009,106.0,32.991
1828,88.104,65.0,23.104
1829,60.96,62.0,1.04
1830,60.96,62.0,1.04
1831,79.256,62.0,17.256
1832,80.628,90.0,9.372
1833,52.952,62.0,9.048
1834,60.96,62.0,1.04
1835,113.887,62.0,51.887
1836,49.398,60.0,10.602
1837,59.157,0.0,59.157
1838,60.96,62.0,1.04
1839,49.398,60.0,10.602
1840,106.98,84.0,22.98
1841,60.96,62.0,1.04
1842,60.96,62.0,1.04
1843,79.239,62.0,17.239
1844,47.284,62.0,14.716
1845,60.96,62.0,1.04
1846,49.398,60.0,10.602
1847,106.98,84.0,22.98
1848,60.96,62.0,1.04
1849,116.498,148.0,31.502
1850,68.202,62.0,6.202
1851,72.012,62.0,10.012
1852,79.239,62.0,17.239
1853,79.256,62.0,17.256
1854,88.061,65.0,23.061
1855,79.239,62.0,17.239
1856,60.96,62.0,1.04
1857,97.249,84.0,13.249
1858,49.398,60.0,10.602
1859,79.256,62.0,17.256
1860,52.952,62.0,9.048
1861,60.96,62.0,1.04
1862,60.96,62.0,1.04
1863,60.96,62.0,1.04
1864,53.641,0.0,53.641
1865,170.8,90.0,80.8
1866,52.952,62.0,9.048
1867,103.099,99.3,3.799
1868,100.408,93.0,7.408
1869,140.773,90.0,50.773
1870,113.37,58.9,54.47
1871,130.393,90.0,40.393
1872,98.811,75.0,23.811
1873,113.37,58.9,54.47
1874,113.37,58.9,54.47
1875,122.274,110.8,11.474
1876,114.231,153.0,38.769
1877,104.275,122.0,17.725
1878,89.445,160.0,70.555
1879,89.933,90.0,0.067
1880,93.559,80.0,13.559
1881,103.283,90.0,13.283
1882,50.135,67.0,16.865
1883,82.458,79.0,3.458
1884,55.129,90.0,34.871
1885,119.476,90.0,29.476
1886,129.211,105.0,24.211
1887,134.61,85.29,49.32
1888,134.555,85.29,49.265
1889,113.78,82.87,30.91
1890,136.461,62.8,73.661
1891,76.978,80.0,3.022
1892,116.001,0.0,116.001
1893,99.271,75.0,24.271
1894,118.184,90.0,28.184
1895,112.911,0.0,112.911
1896,73.433,96.0,22.567
1897,104.733,90.0,14.733
1898,102.766,81.0,21.766
1899,119.945,123.5,3.555
1900,46.134,79.0,32.866
1901,132.538,153.0,20.462
1902,89.173,76.5,12.673
1903,105.665,106.0,0.335
1904,85.124,85.0,0.124
1905,132.079,79.9,52.179
1906,157.527,105.67,51.857
1907,99.554,75.0,24.554
1908,97.486,97.77,0.284
1909,113.847,156.0,42.153
1910,58.346,67.0,8.654
1911,99.336,90.0,9.336
1912,104.709,106.0,1.291
1913,98.578,90.0,8.578
1914,63.672,90.0,26.328
1915,98.382,90.0,8.382
1916,90.679,90.0,0.679
1917,106.625,153.0,46.375
1918,63.114,106.0,42.886
1919,98.382,90.0,8.382
